chr20	1000000	1000000	204
chr20	1000000	2000000	3
chr20	2000000	2000000	215
chr20	2000000	3000000	3
chr20	3000000	3000000	194
chr20	0	4000000	1
chr20	3000000	4000000	3
chr20	4000000	4000000	220
chr20	0	5000000	2
chr20	4000000	5000000	2
chr20	5000000	5000000	210
chr20	5000000	6000000	5
chr20	6000000	6000000	219
chr20	1000000	7000000	1
chr20	4000000	7000000	2
chr20	6000000	7000000	8
chr20	7000000	7000000	192
chr20	4000000	8000000	1
chr20	5000000	8000000	3
chr20	6000000	8000000	5
chr20	7000000	8000000	1
chr20	8000000	8000000	236
chr20	5000000	9000000	3
chr20	6000000	9000000	1
chr20	8000000	9000000	4
chr20	9000000	9000000	261
chr20	0	10000000	2
chr20	1000000	10000000	1
chr20	6000000	10000000	2
chr20	8000000	10000000	3
chr20	9000000	10000000	7
chr20	10000000	10000000	273
chr20	6000000	11000000	1
chr20	7000000	11000000	1
chr20	8000000	11000000	2
chr20	9000000	11000000	1
chr20	10000000	11000000	8
chr20	11000000	11000000	242
chr20	4000000	12000000	1
chr20	5000000	12000000	1
chr20	7000000	12000000	1
chr20	8000000	12000000	3
chr20	9000000	12000000	1
chr20	10000000	12000000	1
chr20	11000000	12000000	2
chr20	12000000	12000000	292
chr20	0	13000000	2
chr20	3000000	13000000	1
chr20	4000000	13000000	1
chr20	5000000	13000000	4
chr20	7000000	13000000	4
chr20	9000000	13000000	2
chr20	10000000	13000000	1
chr20	12000000	13000000	2
chr20	13000000	13000000	266
chr20	0	14000000	2
chr20	6000000	14000000	1
chr20	8000000	14000000	2
chr20	13000000	14000000	4
chr20	14000000	14000000	207
chr20	4000000	15000000	2
chr20	6000000	15000000	1
chr20	8000000	15000000	2
chr20	13000000	15000000	1
chr20	14000000	15000000	4
chr20	15000000	15000000	221
chr20	4000000	16000000	1
chr20	5000000	16000000	1
chr20	6000000	16000000	1
chr20	8000000	16000000	2
chr20	14000000	16000000	4
chr20	15000000	16000000	3
chr20	16000000	16000000	240
chr20	9000000	17000000	3
chr20	15000000	17000000	1
chr20	16000000	17000000	6
chr20	17000000	17000000	234
chr20	15000000	18000000	2
chr20	17000000	18000000	9
chr20	18000000	18000000	229
chr20	16000000	19000000	1
chr20	17000000	19000000	3
chr20	18000000	19000000	7
chr20	19000000	19000000	234
chr20	15000000	20000000	1
chr20	18000000	20000000	10
chr20	19000000	20000000	1
chr20	20000000	20000000	239
chr20	17000000	21000000	1
chr20	18000000	21000000	1
chr20	20000000	21000000	2
chr20	21000000	21000000	234
chr20	20000000	22000000	1
chr20	21000000	22000000	9
chr20	22000000	22000000	228
chr20	17000000	23000000	1
chr20	20000000	23000000	1
chr20	21000000	23000000	3
chr20	22000000	23000000	4
chr20	23000000	23000000	206
chr20	18000000	24000000	1
chr20	20000000	24000000	10
chr20	21000000	24000000	1
chr20	22000000	24000000	2
chr20	23000000	24000000	8
chr20	24000000	24000000	243
chr20	20000000	25000000	1
chr20	21000000	25000000	1
chr20	25000000	25000000	191
chr20	25000000	26000000	3
